email_text,category,urgency
Exclusive deal waiting for your payment gateway action.,spam,low
Congratulations! You have won a free order processing. Claim now!,spam,low
Exclusive deal waiting for your refund request action.,spam,low
Exclusive deal waiting for your payment gateway action.,spam,low
Congratulations! You have won a free billing system. Claim now!,spam,low
Congratulations! You have won a free payment gateway. Claim now!,spam,low
Earn rewards fast with this subscription service opportunity.,spam,low
Limited time offer on billing system. Click immediately!,spam,low
Limited time offer on subscription service. Click immediately!,spam,low
Earn rewards fast with this dashboard access opportunity.,spam,low
Exclusive deal waiting for your login portal action.,spam,low
Earn rewards fast with this login portal opportunity.,spam,low
Limited time offer on subscription service. Click immediately!,spam,low
Exclusive deal waiting for your dashboard access action.,spam,low
Earn rewards fast with this subscription service opportunity.,spam,low
Earn rewards fast with this dashboard access opportunity.,spam,low
Exclusive deal waiting for your refund request action.,spam,low
Exclusive deal waiting for your login portal action.,spam,low
Limited time offer on login portal. Click immediately!,spam,low
Limited time offer on billing system. Click immediately!,spam,low
Earn rewards fast with this payment gateway opportunity.,spam,low
Congratulations! You have won a free billing system. Claim now!,spam,low
Limited time offer on payment gateway. Click immediately!,spam,low
Congratulations! You have won a free dashboard access. Claim now!,spam,low
Earn rewards fast with this payment gateway opportunity.,spam,low
Earn rewards fast with this subscription service opportunity.,spam,low
Exclusive deal waiting for your login portal action.,spam,low
Earn rewards fast with this user account opportunity.,spam,low
Earn rewards fast with this refund request opportunity.,spam,low
Exclusive deal waiting for your user account action.,spam,low
Limited time offer on payment gateway. Click immediately!,spam,low
Exclusive deal waiting for your subscription service action.,spam,low
Earn rewards fast with this user account opportunity.,spam,low
Limited time offer on payment gateway. Click immediately!,spam,low
Exclusive deal waiting for your dashboard access action.,spam,low
Exclusive deal waiting for your login portal action.,spam,low
Earn rewards fast with this subscription service opportunity.,spam,low
Exclusive deal waiting for your billing system action.,spam,low
Exclusive deal waiting for your user account action.,spam,low
Limited time offer on login portal. Click immediately!,spam,low
Limited time offer on billing system. Click immediately!,spam,low
Earn rewards fast with this billing system opportunity.,spam,low
Exclusive deal waiting for your billing system action.,spam,low
Exclusive deal waiting for your payment gateway action.,spam,low
Congratulations! You have won a free subscription service. Claim now!,spam,low
Earn rewards fast with this subscription service opportunity.,spam,low
Congratulations! You have won a free refund request. Claim now!,spam,low
Congratulations! You have won a free order processing. Claim now!,spam,low
Congratulations! You have won a free subscription service. Claim now!,spam,low
Congratulations! You have won a free payment gateway. Claim now!,spam,low
Congratulations! You have won a free user account. Claim now!,spam,low
Earn rewards fast with this billing system opportunity.,spam,low
Earn rewards fast with this order processing opportunity.,spam,low
Limited time offer on order processing. Click immediately!,spam,low
Congratulations! You have won a free order processing. Claim now!,spam,low
Congratulations! You have won a free subscription service. Claim now!,spam,low
Exclusive deal waiting for your billing system action.,spam,low
Exclusive deal waiting for your payment gateway action.,spam,low
Exclusive deal waiting for your user account action.,spam,low
Limited time offer on payment gateway. Click immediately!,spam,low
Exclusive deal waiting for your billing system action.,spam,low
Congratulations! You have won a free order processing. Claim now!,spam,low
Earn rewards fast with this payment gateway opportunity.,spam,low
Congratulations! You have won a free login portal. Claim now!,spam,low
Exclusive deal waiting for your subscription service action.,spam,low
Earn rewards fast with this dashboard access opportunity.,spam,low
Congratulations! You have won a free refund request. Claim now!,spam,low
Exclusive deal waiting for your refund request action.,spam,low
Exclusive deal waiting for your dashboard access action.,spam,low
Congratulations! You have won a free dashboard access. Claim now!,spam,low
Earn rewards fast with this login portal opportunity.,spam,low
Limited time offer on billing system. Click immediately!,spam,low
Limited time offer on billing system. Click immediately!,spam,low
Limited time offer on payment gateway. Click immediately!,spam,low
Limited time offer on refund request. Click immediately!,spam,low
Limited time offer on user account. Click immediately!,spam,low
Congratulations! You have won a free billing system. Claim now!,spam,low
Congratulations! You have won a free refund request. Claim now!,spam,low
Congratulations! You have won a free payment gateway. Claim now!,spam,low
Congratulations! You have won a free refund request. Claim now!,spam,low
Exclusive deal waiting for your order processing action.,spam,low
Exclusive deal waiting for your order processing action.,spam,low
Congratulations! You have won a free login portal. Claim now!,spam,low
